station,emission,echeance,horizon,mb1,mb2,mb3,mb4,mb5,mb6,mb7,mb8,mb9,mb10,mb11,mb12,mb13,mb14,mb15,mb16,mb17,mb18,mb19,mb20,mb21,mb22,mb23,mb24,mb25,mb26,mb27,mb28,mb29,mb30,mb31,mb32,mb33,mb34,mb35,mb36,mb37,mb38,mb39,mb40,mb41,mb42,mb43,mb44,mb45,mb46,mb47,mb48,mb49,mb50
022513,2021-09-23 00:00:00,2021-09-28 00:00:00,120,8.2734375,11.8984375,43.90625,19.1953125,8.625,9.8671875,8.6015625,14.6640625,10.0390625,38.9296875,14.03125,16.8203125,25.6328125,7.8671875,9.859375,9.0703125,21.890625,10.828125,25.15625,11.5703125,9.4296875,21.5,13.9140625,15.359375,19.0234375,30.390625,8.703125,14.90625,10.640625,7.84375,6.9765625,13.078125,24.609375,26.234375,10.9140625,11.90625,18.40625,15.40625,8.734375,17.71875,10.5703125,23.8046875,8.9453125,14.625,21.8671875,21.265625,7.46875,10.578125,8.4765625,22.84375
022513,2021-09-23 00:00:00,2021-09-29 00:00:00,144,8.0703125,11.40625,38.6796875,17.7421875,8.203125,9.8203125,8.3515625,14.0546875,12.3203125,38.015625,13.046875,16.3203125,24.953125,7.3203125,11.2890625,8.3046875,19.0390625,10.34375,23.0859375,10.8125,11.203125,19.5234375,12.3125,14.0234375,17.0234375,29.9296875,11.4375,14.3125,10.3125,8.0703125,6.78125,11.5625,21.7890625,23.4296875,9.953125,10.3828125,19.984375,14.75,8.2109375,16.7890625,9.84375,22.9375,8.90625,12.734375,21.8515625,18.8671875,7.5703125,9.8828125,7.8203125,20.4609375
022513,2021-09-24 00:00:00,2021-09-25 00:00:00,24,8.8359375,7.5234375,8.3046875,8.671875,7.984375,8.71875,10.6796875,8.7421875,8.90625,10.0390625,8.265625,8.8671875,8.7109375,10.6796875,9.984375,7.9296875,8.1484375,9.4296875,8.625,6.7578125,8.8984375,9.234375,8.0703125,8.46875,9.171875,7.8671875,9.765625,10.890625,9.3828125,7.609375,9.4765625,8.90625,9.828125,9.9609375,9.3359375,9.1484375,8.0,8.03125,8.3515625,9.421875,7.1953125,10.890625,10.5546875,7.6640625,8.1171875,7.890625,7.90625,9.296875,7.0703125,9.6015625
022513,2021-09-24 00:00:00,2021-09-26 00:00:00,48,26.375,13.3828125,12.734375,34.6171875,13.546875,18.5234375,21.890625,15.2421875,52.46875,34.0859375,19.3359375,24.84375,10.6875,17.6484375,39.7265625,15.484375,15.96875,13.6640625,20.5390625,7.5625,29.0625,9.96875,19.109375,25.984375,19.15625,14.3203125,41.9296875,19.765625,28.0390625,40.6171875,27.296875,10.1328125,19.21875,24.9765625,10.4453125,17.2109375,10.5703125,13.6875,36.53125,19.5390625,25.8125,19.0625,19.46875,22.890625,18.9921875,32.5078125,10.9765625,54.90625,11.296875,18.0390625
022513,2021-09-24 00:00:00,2021-09-27 00:00:00,72,24.6171875,13.2109375,17.0234375,30.296875,14.8359375,23.2890625,24.0546875,14.9140625,52.890625,44.34375,19.890625,27.921875,15.671875,17.71875,38.65625,16.875,16.9375,14.234375,35.9765625,7.6796875,27.34375,10.109375,19.703125,40.7265625,20.796875,14.4765625,50.53125,31.1640625,28.5703125,40.453125,25.5546875,12.109375,28.71875,24.1796875,11.5,21.2265625,11.8125,13.6640625,32.0625,25.3515625,53.9375,27.4765625,18.859375,22.3125,19.203125,30.8203125,11.53125,53.4921875,10.875,16.6015625
022513,2021-09-24 00:00:00,2021-09-28 00:00:00,96,25.9765625,14.3828125,18.5078125,29.65625,15.03125,23.8671875,26.9921875,15.140625,50.7890625,44.0859375,21.078125,29.953125,13.7890625,18.5234375,38.8046875,16.1640625,20.2890625,14.28125,31.140625,6.96875,29.328125,9.0234375,20.640625,38.625,21.640625,14.2734375,54.5546875,30.0546875,28.765625,40.9921875,26.5234375,11.7421875,29.09375,26.515625,10.8671875,22.1015625,11.8359375,13.828125,31.1171875,28.359375,57.125,29.3984375,18.2578125,23.8203125,21.046875,31.4453125,11.96875,51.234375,11.5,17.0
022513,2021-09-24 00:00:00,2021-09-29 00:00:00,120,23.5703125,12.4765625,17.5390625,25.65625,14.6484375,21.7265625,26.1953125,14.9140625,42.8203125,39.1640625,19.453125,29.0078125,12.2578125,17.7265625,33.46875,15.1015625,21.6484375,13.171875,28.2421875,6.6953125,26.1484375,8.15625,18.203125,34.4140625,21.7421875,12.53125,48.5,27.7734375,25.40625,36.4921875,23.3046875,11.1640625,26.875,24.2578125,10.0,20.96875,11.046875,12.578125,26.90625,27.7265625,56.15625,29.234375,16.28125,21.125,19.5234375,27.7265625,10.828125,43.4375,10.1015625,15.5859375
022513,2021-09-24 00:00:00,2021-09-30 00:00:00,144,21.3046875,11.1953125,15.8515625,22.6328125,13.0859375,18.796875,23.0,14.140625,37.109375,34.5546875,16.9140625,25.1640625,10.5859375,16.34375,30.9296875,13.1796875,21.453125,18.4375,24.453125,6.7578125,22.8671875,7.6328125,15.65625,29.453125,22.53125,11.015625,41.34375,24.7578125,21.75,32.0390625,20.6015625,9.734375,22.875,21.21875,9.2265625,18.5546875,9.640625,10.84375,23.171875,25.1953125,45.8515625,26.5859375,14.1015625,18.1015625,17.2734375,24.8125,9.640625,37.578125,8.984375,13.9140625
022513,2021-09-25 00:00:00,2021-09-26 00:00:00,24,11.0390625,18.3046875,17.21875,20.9453125,28.8125,9.71875,15.078125,20.8984375,18.7578125,13.203125,14.703125,26.0,11.9609375,35.328125,17.2734375,12.0703125,21.3359375,19.09375,40.71875,9.0078125,17.6484375,13.4453125,19.40625,30.9921875,17.59375,10.8359375,27.625,12.046875,21.0703125,15.6640625,34.0546875,26.78125,24.0625,21.21875,22.78125,14.4375,17.7734375,11.421875,18.796875,18.8203125,25.734375,17.6015625,14.0078125,12.96875,18.6015625,41.3671875,10.28125,16.890625,12.1484375,15.046875
022513,2021-09-25 00:00:00,2021-09-27 00:00:00,48,11.4921875,18.0234375,17.859375,19.4609375,27.0546875,9.8515625,16.0390625,24.96875,22.265625,13.4609375,15.625,29.09375,12.453125,31.1484375,17.5390625,13.640625,24.6796875,19.0390625,35.2265625,8.765625,18.6171875,13.96875,18.6796875,28.3984375,17.1640625,10.640625,26.234375,13.203125,20.46875,16.265625,33.2578125,28.296875,23.5234375,22.8125,28.3671875,15.1328125,20.765625,12.078125,18.9375,18.2734375,25.6875,16.90625,15.203125,13.28125,17.875,35.8203125,10.921875,16.9140625,12.765625,15.546875
022513,2021-09-25 00:00:00,2021-09-28 00:00:00,72,11.4296875,17.8828125,18.4140625,19.453125,26.8203125,9.3671875,16.8671875,26.953125,24.0390625,13.6015625,15.609375,31.6953125,11.890625,31.1484375,17.109375,12.609375,26.5703125,19.296875,34.09375,8.53125,19.0078125,13.28125,19.2109375,28.0625,17.625,9.421875,26.2109375,13.21875,20.46875,16.125,33.5078125,27.640625,23.171875,23.6875,30.5546875,15.203125,21.1796875,11.75,19.203125,18.03125,26.203125,16.5390625,16.03125,14.6484375,17.9140625,35.265625,10.78125,17.0390625,12.3671875,15.625
022513,2021-09-25 00:00:00,2021-09-29 00:00:00,96,10.2578125,16.0078125,16.5234375,17.375,24.203125,8.7578125,15.5625,23.7890625,22.6015625,12.5078125,13.8828125,30.203125,10.8984375,27.953125,15.21875,11.421875,26.453125,17.0,29.7265625,7.953125,18.25,12.109375,17.171875,25.984375,15.6015625,11.7265625,22.9609375,12.46875,18.5546875,14.2734375,30.84375,24.3203125,22.15625,21.578125,28.3203125,13.546875,19.6796875,10.7578125,17.234375,20.03125,23.0390625,14.59375,14.3984375,14.546875,16.2578125,30.828125,9.75,15.21875,12.2421875,14.078125
022513,2021-09-25 00:00:00,2021-09-30 00:00:00,120,9.390625,13.7265625,14.5390625,16.484375,22.3125,7.9375,14.90625,21.1015625,19.421875,11.9296875,12.7421875,26.421875,9.390625,24.7890625,13.078125,9.984375,23.109375,14.46875,26.203125,7.2734375,17.3046875,10.4375,15.421875,23.34375,13.6328125,11.3984375,19.7578125,10.7421875,16.7421875,12.1484375,27.0,20.6640625,20.921875,18.8046875,25.15625,12.015625,17.046875,9.515625,15.234375,17.3515625,20.5625,12.5546875,12.8984375,12.859375,15.6796875,26.515625,8.5625,13.546875,11.4296875,12.4921875
022513,2021-09-25 00:00:00,2021-10-01 00:00:00,144,8.5,11.7734375,13.171875,17.203125,20.578125,7.203125,14.21875,19.046875,17.0390625,10.9296875,13.6171875,25.078125,8.40625,26.1015625,11.3515625,8.8515625,22.265625,12.4140625,31.71875,6.7109375,16.75,11.109375,13.8359375,23.421875,11.890625,10.9453125,17.3671875,10.0,19.734375,10.8984375,37.1484375,18.125,20.3671875,18.34375,22.1875,10.328125,14.8046875,8.46875,13.6328125,14.7109375,26.5703125,16.0390625,11.9453125,11.2265625,15.4375,23.71875,8.9375,12.0703125,11.2734375,10.796875
022513,2021-09-26 00:00:00,2021-09-27 00:00:00,24,14.4921875,13.1640625,11.7578125,15.4296875,13.578125,12.265625,11.1953125,16.09375,11.015625,15.125,12.9296875,11.078125,13.421875,13.078125,13.90625,11.796875,15.734375,12.7890625,11.8515625,13.71875,13.6953125,12.8203125,13.140625,14.859375,11.1484375,10.1796875,15.40625,18.1640625,12.5859375,11.8203125,13.484375,14.3984375,10.1484375,14.453125,12.1953125,18.2265625,16.4140625,17.4140625,14.0234375,11.421875,14.15625,12.3203125,17.640625,12.84375,12.5390625,15.3046875,15.140625,16.8359375,15.8984375,10.03125
022513,2021-09-26 00:00:00,2021-09-28 00:00:00,48,14.015625,13.03125,11.3671875,15.59375,13.4140625,11.9375,10.5859375,15.921875,10.421875,15.2265625,12.78125,10.421875,13.40625,12.6640625,13.578125,10.8515625,15.3828125,12.8515625,11.296875,13.8125,13.921875,12.3046875,12.734375,14.828125,10.8671875,9.1640625,15.203125,18.9296875,12.4765625,11.25,13.203125,15.2890625,9.1875,14.0859375,11.53125,18.7734375,16.8828125,17.71875,14.09375,10.90625,13.9609375,11.8671875,18.46875,12.609375,12.6171875,15.359375,15.3828125,16.5703125,15.96875,9.6796875
022513,2021-09-26 00:00:00,2021-09-29 00:00:00,72,12.40625,11.8515625,10.234375,14.0546875,11.921875,11.1484375,9.3359375,14.0,9.46875,13.46875,11.1953125,9.2890625,12.359375,11.3046875,12.1328125,10.0,13.4453125,11.8046875,10.1953125,13.1015625,12.453125,10.8359375,11.90625,13.3984375,9.71875,8.578125,13.6640625,17.390625,11.171875,9.9921875,12.09375,14.6796875,8.4921875,12.890625,10.4765625,17.140625,15.7578125,16.5703125,12.625,9.8515625,12.5859375,10.75,16.6640625,11.4140625,11.421875,13.390625,14.15625,14.875,14.484375,9.21875
022513,2021-09-26 00:00:00,2021-09-30 00:00:00,96,10.5234375,14.4609375,12.90625,11.9140625,11.734375,9.90625,8.4296875,12.5078125,8.96875,11.4140625,10.1015625,10.5859375,13.109375,9.75,11.9296875,8.9140625,11.625,10.6015625,8.9921875,13.0703125,10.9609375,9.6953125,14.3828125,14.0078125,9.1796875,7.84375,13.3828125,15.4296875,10.1875,9.953125,10.7265625,12.9296875,7.8203125,11.2890625,9.578125,15.140625,13.796875,14.4140625,11.5859375,9.296875,14.8671875,9.6796875,14.859375,10.25,12.6015625,11.5703125,12.5703125,13.03125,12.796875,8.2421875
022513,2021-09-26 00:00:00,2021-10-01 00:00:00,120,9.078125,16.3125,16.3203125,10.4296875,17.3671875,8.7734375,7.71875,11.609375,11.7421875,10.21875,10.1640625,10.5859375,17.40625,8.6015625,15.0078125,7.90625,11.2578125,9.296875,8.0859375,12.6953125,12.2578125,12.53125,14.8515625,18.2578125,9.125,7.1640625,11.984375,14.2265625,9.1640625,11.828125,9.5703125,11.46875,7.4609375,9.6015625,8.703125,13.28125,12.4609375,12.5234375,10.234375,8.5546875,16.6328125,13.4296875,12.609375,8.9765625,12.484375,9.9765625,13.96875,14.734375,20.6953125,9.9453125
022513,2021-09-26 00:00:00,2021-10-02 00:00:00,144,8.28125,19.0703125,16.5234375,9.40625,18.21875,8.0546875,8.2578125,11.03125,13.109375,9.171875,9.4296875,11.21875,20.171875,7.890625,15.28125,7.4453125,10.9296875,8.796875,7.7734375,12.265625,12.8828125,13.234375,14.1640625,17.2890625,8.8359375,6.7734375,11.0546875,12.703125,8.5625,14.5078125,8.7109375,10.140625,7.8046875,8.8984375,8.1328125,11.921875,11.078125,11.1796875,9.5859375,7.9375,16.3828125,13.015625,11.28125,8.046875,14.671875,9.15625,13.9921875,15.90625,20.3203125,13.5078125
022513,2021-09-27 00:00:00,2021-09-28 00:00:00,24,10.8203125,10.796875,10.7109375,11.0,10.7109375,11.15625,10.640625,10.6484375,10.640625,10.78125,10.7578125,10.6640625,11.015625,10.9375,10.625,11.0625,10.5703125,10.921875,10.9296875,10.5859375,10.578125,10.6171875,10.65625,10.828125,10.6484375,10.7578125,10.7734375,10.5,10.890625,11.0,10.734375,10.75,10.7578125,10.6171875,10.7265625,10.59375,10.9375,10.515625,10.7265625,10.7421875,10.6953125,10.8125,10.6328125,10.9140625,10.765625,11.1015625,10.765625,10.828125,10.8203125,10.84375
022513,2021-09-27 00:00:00,2021-09-29 00:00:00,48,10.34375,10.1640625,9.90625,10.3515625,9.6328125,10.1484375,9.4453125,10.6875,9.8359375,10.0078125,10.0390625,10.59375,10.3359375,10.5625,9.5,10.1640625,10.03125,9.8125,10.359375,9.6484375,9.5703125,10.0859375,9.734375,10.234375,9.7890625,9.8984375,10.015625,9.5,10.0546875,10.34375,9.6328125,9.796875,9.4296875,9.6328125,10.1484375,9.7578125,9.984375,9.625,9.875,10.171875,9.625,9.6328125,9.734375,10.296875,10.0234375,10.8125,9.4609375,9.828125,9.9453125,10.046875
022513,2021-09-27 00:00:00,2021-09-30 00:00:00,72,9.71875,9.0,8.5859375,9.140625,9.1953125,9.828125,9.78125,9.3671875,9.203125,8.96875,11.1328125,10.109375,9.03125,10.8515625,8.3046875,10.9765625,12.5,8.9609375,9.0078125,8.515625,8.7109375,8.9765625,9.1640625,9.578125,11.203125,9.671875,10.8828125,8.3984375,10.2734375,9.0546875,8.765625,8.9375,8.265625,8.890625,9.9765625,12.796875,8.8671875,10.2109375,8.96875,8.90625,9.6484375,11.28125,8.515625,9.7890625,9.8359375,10.0390625,8.734375,9.5390625,9.21875,9.0078125
022513,2021-09-27 00:00:00,2021-10-01 00:00:00,96,9.34375,11.3359375,9.0078125,8.8046875,9.78125,10.3203125,14.0546875,8.296875,10.7421875,8.59375,14.2265625,9.75,8.3671875,12.7890625,12.828125,10.390625,13.703125,8.5078125,8.1171875,7.890625,8.21875,8.3046875,9.5703125,9.2421875,11.9375,12.5546875,12.28125,7.421875,9.515625,8.796875,7.8203125,8.5625,7.9375,9.828125,11.3359375,11.90625,8.546875,15.21875,10.484375,7.8359375,11.328125,12.8671875,8.171875,9.6328125,9.2265625,9.234375,15.7265625,14.0859375,8.234375,9.1171875
022513,2021-09-27 00:00:00,2021-10-02 00:00:00,120,9.34375,12.1796875,8.8046875,8.7109375,9.2421875,9.734375,14.7265625,7.90625,12.546875,8.09375,14.5,9.703125,7.484375,13.5078125,14.875,11.2109375,14.3984375,7.8046875,7.640625,7.6796875,8.09375,8.1171875,11.9296875,8.7578125,11.671875,13.1484375,11.6796875,8.828125,8.921875,8.09375,7.0703125,7.6796875,7.7421875,10.1171875,11.5859375,11.609375,8.34375,13.84375,10.71875,7.9140625,11.15625,13.328125,7.7421875,9.2109375,9.4375,8.3515625,17.75,14.984375,7.9453125,8.7109375
022513,2021-09-27 00:00:00,2021-10-03 00:00:00,144,8.75,17.4140625,9.1953125,7.953125,8.7578125,9.0703125,14.9765625,9.4921875,12.375,7.921875,14.6953125,8.84375,7.0,13.515625,14.3359375,10.8125,13.2890625,7.34375,7.4765625,7.125,7.28125,7.6640625,11.796875,8.328125,10.9453125,13.6171875,12.359375,8.8203125,8.1640625,7.78125,6.6171875,7.140625,7.875,9.6875,11.4453125,11.7734375,8.2890625,12.40625,10.09375,7.5859375,11.84375,13.015625,7.6328125,8.7265625,8.5,8.828125,18.984375,15.34375,7.3125,8.078125
022513,2021-09-28 00:00:00,2021-09-29 00:00:00,24,13.1484375,13.40625,13.171875,13.7734375,13.09375,13.1015625,13.25,13.328125,13.2734375,13.3125,13.0703125,12.96875,13.359375,13.234375,13.03125,13.3515625,13.2890625,13.1484375,12.9453125,13.5078125,12.9140625,13.2265625,13.1015625,13.1015625,13.1875,13.40625,13.1953125,13.640625,13.4609375,13.4609375,13.0078125,13.09375,13.140625,13.28125,13.3828125,13.4609375,13.1796875,13.2890625,13.5546875,13.15625,12.921875,13.2265625,13.21875,13.171875,13.078125,13.015625,13.171875,13.3515625,12.953125,13.0
022513,2021-09-28 00:00:00,2021-09-30 00:00:00,48,12.7734375,13.8125,11.6171875,12.265625,12.75,15.484375,12.375,13.09375,13.2421875,14.5703125,12.0859375,12.3359375,14.984375,14.328125,13.0859375,12.8046875,13.0078125,12.703125,11.6640625,13.3671875,12.25,11.578125,13.09375,12.3046875,15.453125,12.5859375,13.0859375,13.1953125,11.8671875,13.3125,12.46875,14.234375,15.2421875,11.953125,15.6953125,14.03125,12.1484375,12.7734375,12.703125,11.390625,14.421875,11.8359375,11.734375,13.0,11.4296875,12.359375,11.65625,12.359375,11.578125,12.25
022513,2021-09-28 00:00:00,2021-10-01 00:00:00,72,12.0625,15.15625,10.625,13.125,12.9453125,15.984375,13.1328125,15.3203125,15.234375,14.734375,12.0859375,11.8203125,16.46875,17.171875,14.3828125,13.3671875,13.9296875,12.7890625,13.640625,15.578125,14.1796875,11.4453125,13.8359375,13.0625,17.515625,13.546875,13.75,14.9609375,11.1640625,14.5078125,12.7734375,14.8828125,17.0078125,13.0234375,18.6796875,13.4296875,10.796875,13.5234375,16.9765625,10.3125,14.7265625,11.5859375,11.5703125,12.625,9.8984375,11.4296875,10.734375,15.046875,10.40625,12.28125
022513,2021-09-28 00:00:00,2021-10-02 00:00:00,96,11.9296875,15.1796875,9.765625,14.6875,13.859375,16.078125,13.375,15.8125,16.1875,15.15625,12.28125,11.7734375,16.0859375,17.4921875,14.46875,13.0078125,13.6171875,12.9921875,12.7265625,15.3515625,15.578125,11.1875,14.53125,12.5390625,18.5625,14.625,13.3359375,14.5,10.609375,15.4140625,12.3203125,14.203125,17.1875,12.546875,17.6484375,12.6328125,17.328125,14.2734375,17.6171875,9.84375,15.6796875,11.3125,10.8828125,12.953125,9.4375,11.0078125,9.9921875,16.3671875,9.6796875,11.8359375
022513,2021-09-28 00:00:00,2021-10-03 00:00:00,120,11.203125,14.53125,9.203125,14.9921875,13.765625,14.9296875,12.828125,15.2421875,16.6171875,14.9140625,11.421875,11.0703125,15.234375,16.8515625,14.0,12.0859375,12.8515625,12.4296875,11.8828125,14.6484375,14.671875,10.1484375,13.59375,11.84375,16.796875,15.40625,12.5390625,13.65625,9.9296875,14.34375,11.3203125,12.640625,15.9921875,11.6328125,16.421875,11.625,19.3984375,12.7890625,17.6875,9.4921875,14.46875,10.6328125,9.8984375,12.0,8.6640625,10.0390625,8.9765625,17.0546875,9.5078125,10.6640625
022513,2021-09-28 00:00:00,2021-10-04 00:00:00,144,10.1796875,12.7265625,8.1796875,14.4140625,12.8359375,13.015625,11.28125,14.09375,15.640625,13.34375,10.1328125,10.265625,13.6015625,15.0,12.1328125,10.6328125,11.0703125,11.0078125,10.5546875,13.1875,13.1953125,9.4921875,11.921875,10.796875,14.421875,14.15625,10.921875,11.859375,8.9140625,12.671875,10.390625,10.8828125,13.5390625,10.0859375,14.1484375,10.5703125,20.7265625,11.75,15.9296875,12.2734375,13.265625,9.5234375,8.84375,10.984375,7.734375,9.1796875,8.1953125,15.28125,9.078125,10.6484375
022513,2021-09-29 00:00:00,2021-09-30 00:00:00,24,12.5703125,12.6328125,12.9921875,12.3359375,13.140625,14.625,12.4921875,13.1171875,12.40625,13.6171875,12.125,12.5234375,12.875,13.921875,12.03125,14.59375,11.5625,12.6640625,11.6171875,13.40625,11.734375,12.8671875,12.7265625,13.8515625,13.6640625,12.7890625,12.5078125,13.015625,14.0859375,12.5,12.65625,11.9765625,11.875,14.0078125,12.2734375,14.265625,12.9140625,13.1328125,11.9140625,12.8984375,12.109375,14.1328125,11.890625,12.296875,12.7421875,13.5234375,12.5,15.046875,16.09375,14.0859375
022513,2021-09-29 00:00:00,2021-10-01 00:00:00,48,13.7734375,13.2109375,15.578125,14.7109375,16.78125,14.875,13.96875,16.1015625,13.34375,13.1328125,13.4296875,14.0078125,14.2734375,16.0078125,12.0703125,15.890625,13.921875,17.609375,12.078125,15.2421875,12.0625,15.421875,13.8125,15.65625,15.3515625,13.609375,14.15625,15.1875,16.15625,14.96875,12.6328125,12.984375,12.5,15.8828125,13.453125,15.1796875,13.5546875,14.6015625,12.7109375,13.03125,12.890625,16.1640625,12.5859375,13.0546875,13.9296875,14.734375,14.6328125,17.640625,17.8203125,14.5703125
022513,2021-09-29 00:00:00,2021-10-02 00:00:00,72,13.7734375,14.40625,15.8203125,15.0546875,21.5546875,15.953125,14.5078125,15.8046875,12.7265625,12.78125,13.921875,15.203125,13.4453125,15.4765625,11.5,16.421875,14.9921875,19.3671875,12.625,15.21875,13.0390625,15.0078125,13.5625,15.7265625,15.15625,13.375,13.890625,15.71875,15.765625,15.6015625,11.9765625,13.2890625,13.7421875,14.8984375,13.5234375,14.90625,13.765625,14.4140625,13.1171875,13.125,12.6875,17.328125,12.6015625,12.7265625,14.109375,14.640625,17.109375,20.0859375,18.578125,13.84375
022513,2021-09-29 00:00:00,2021-10-03 00:00:00,96,13.390625,13.015625,15.265625,14.0625,21.53125,14.53125,16.1328125,15.6875,12.4609375,11.9140625,12.7734375,15.609375,12.609375,15.1015625,10.46875,15.59375,15.0703125,20.875,12.6796875,18.4140625,12.4140625,14.1953125,12.671875,15.6953125,15.0703125,13.390625,13.0078125,15.703125,15.0625,17.6171875,11.0703125,13.03125,13.1015625,13.84375,13.109375,14.6796875,12.5625,13.6484375,12.5,14.765625,11.75,16.609375,12.0078125,12.71875,13.046875,13.7890625,17.390625,19.4921875,17.8125,13.046875
022513,2021-09-29 00:00:00,2021-10-04 00:00:00,120,16.2265625,11.4609375,13.6171875,12.3515625,19.8046875,12.8984375,16.515625,16.2578125,11.4296875,12.875,11.3984375,14.203125,11.515625,16.6640625,10.125,14.3828125,14.203125,19.375,11.640625,27.5703125,11.984375,12.765625,11.4609375,13.9609375,13.5390625,13.5,12.0234375,14.75,13.609375,19.96875,10.3359375,11.609375,13.7734375,12.0546875,11.8984375,15.3046875,11.359375,11.9921875,11.3828125,17.1171875,12.6484375,14.6015625,10.5390625,12.7578125,11.2734375,12.453125,17.875,17.734375,15.671875,11.71875
022513,2021-09-29 00:00:00,2021-10-05 00:00:00,144,15.4921875,10.1171875,11.9140625,15.9375,17.359375,11.2734375,16.640625,15.859375,14.3359375,20.5546875,10.0078125,12.53125,10.3125,20.5,8.8984375,12.703125,12.8828125,17.0078125,10.828125,31.9765625,12.65625,11.1640625,10.234375,12.0703125,12.453125,12.5234375,13.1875,13.4609375,11.8984375,21.921875,9.1796875,10.4609375,12.6796875,10.8359375,10.703125,23.59375,10.1171875,10.609375,10.2890625,24.28125,14.265625,12.8046875,9.9765625,12.1875,10.1328125,11.015625,23.453125,15.4453125,13.5625,10.359375
022513,2021-09-30 00:00:00,2021-10-01 00:00:00,24,15.5,15.078125,13.828125,13.1953125,12.3359375,13.9765625,13.0859375,13.015625,13.1953125,15.1875,12.78125,13.0234375,14.5859375,14.28125,13.1484375,12.609375,13.71875,12.2421875,14.7421875,13.2734375,14.5546875,13.59375,12.875,14.0859375,12.78125,13.8359375,12.9921875,11.9765625,13.1640625,14.15625,13.4296875,12.546875,11.734375,12.4453125,12.25,13.7734375,13.203125,13.6875,11.703125,12.71875,12.8515625,12.5859375,12.9765625,13.1328125,14.4140625,15.578125,12.484375,14.0390625,12.5625,16.3125
022513,2021-09-30 00:00:00,2021-10-02 00:00:00,48,15.484375,15.203125,13.9921875,14.15625,12.484375,13.3984375,12.359375,12.9296875,12.9375,16.8984375,12.21875,13.484375,13.8515625,13.9375,12.296875,12.21875,13.171875,11.3046875,14.1953125,12.421875,14.375,13.1875,12.5546875,13.5859375,12.0703125,13.0390625,12.2265625,10.8125,13.7265625,13.421875,13.203125,11.765625,11.171875,12.609375,11.7734375,13.2109375,12.765625,13.3125,10.9921875,11.78125,12.671875,12.171875,12.71875,12.734375,13.6484375,16.078125,11.9140625,13.8515625,12.1015625,16.21875
022513,2021-09-30 00:00:00,2021-10-03 00:00:00,72,14.4921875,14.6015625,14.859375,16.25,11.40625,12.0625,13.3125,12.421875,14.203125,16.0703125,11.5546875,12.3984375,13.28125,12.890625,11.921875,11.78125,12.6328125,10.6875,13.5078125,11.3828125,13.5859375,12.5703125,12.2734375,12.8046875,10.875,12.6484375,11.234375,10.1796875,13.1328125,12.390625,12.5625,11.3671875,10.8125,11.6015625,11.1875,12.6953125,11.90625,12.640625,10.515625,10.8046875,12.8515625,11.6171875,12.109375,12.3984375,13.09375,15.734375,11.109375,13.21875,11.953125,15.984375
022513,2021-09-30 00:00:00,2021-10-04 00:00:00,96,12.5625,13.5546875,14.5703125,18.078125,10.140625,10.6640625,11.5390625,11.453125,16.375,14.0703125,10.4296875,10.75,11.78125,11.6328125,11.09375,10.515625,11.5,10.125,12.1640625,10.1953125,12.421875,11.2734375,11.0234375,12.5,9.8046875,11.609375,10.03125,9.8828125,11.6171875,11.0703125,11.4296875,10.5625,10.40625,10.1875,10.109375,11.71875,10.4453125,11.4609375,10.375,9.78125,13.9296875,12.21875,11.28125,10.828125,11.671875,14.25,9.984375,13.09375,14.890625,14.609375
022513,2021-09-30 00:00:00,2021-10-05 00:00:00,120,11.1953125,11.5625,12.78125,18.78125,9.2265625,9.515625,10.59375,10.4765625,14.8515625,12.4453125,11.2734375,9.96875,10.109375,10.234375,9.734375,9.8125,10.296875,9.0390625,21.8203125,10.0546875,11.9921875,10.09375,10.0546875,12.828125,10.125,10.6640625,9.1328125,10.3125,10.1953125,9.828125,12.5234375,9.6875,9.2109375,9.0078125,9.03125,10.203125,9.3671875,10.3125,9.671875,8.9296875,14.015625,13.1328125,10.2109375,9.5546875,10.46875,12.6796875,8.890625,12.5390625,14.90625,12.625
022513,2021-09-30 00:00:00,2021-10-06 00:00:00,144,10.0390625,10.109375,11.4921875,18.609375,8.5625,8.3359375,9.5234375,8.9921875,13.3046875,11.0703125,10.2890625,8.796875,8.8828125,9.0546875,8.7421875,8.7734375,9.2109375,8.3203125,24.234375,8.921875,10.9296875,9.046875,9.078125,13.4921875,10.2265625,9.5546875,8.2421875,10.3671875,9.0859375,8.75,12.7734375,8.578125,8.3125,7.9140625,8.21875,9.171875,8.484375,9.1640625,9.7265625,8.0546875,14.859375,19.1015625,8.90625,8.6171875,9.25,11.5625,8.125,12.15625,15.2109375,11.8984375
022513,2021-10-01 00:00:00,2021-10-02 00:00:00,24,11.6015625,12.65625,11.78125,11.328125,12.109375,11.4609375,11.40625,11.5625,12.3984375,12.6484375,11.984375,11.7890625,12.46875,11.5859375,11.234375,12.0078125,13.0859375,11.6171875,12.359375,11.9375,12.0390625,11.390625,11.3984375,12.484375,12.4296875,11.625,12.015625,12.6171875,11.6171875,12.8515625,11.90625,12.8984375,12.0078125,12.09375,12.3359375,11.2421875,11.71875,11.75,11.953125,12.5,11.578125,12.546875,11.734375,11.59375,11.859375,11.5390625,11.5390625,12.3359375,11.6015625,11.6328125
